BuildingAge,Surface moyenne par étage,Ratio Largest Use / Total,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,PropertyCategory,SiteEnergyUse(kBtu),PrimaryEnergyType_Electricity,PrimaryEnergyType_Mixed,PrimaryEnergyType_NaturalGas,PropertyCategory_Healthcare,PropertyCategory_Hospitality,PropertyCategory_Industrial & Storage,PropertyCategory_Mixed Use,PropertyCategory_Office,PropertyCategory_Other,PropertyCategory_Public / Institutional,PropertyCategory_Retail & Food,Log_SiteEnergyUse(kBtu)
88,15650.0,3.4376517571884984,3.0,4,62600,0,62600,215197.0,0.0,Other,11147342.0,0,0,1,0,0,0,0,0,1,0,0,16.226711731509283
29,18053.2,0.969933308222365,1.0,5,90266,0,90266,87552.0,0.0,Other,7771933.5,1,0,0,0,0,0,0,0,1,0,0,15.866029661754814
8,25928.0,0.9276265041653812,1.0,2,51856,0,51856,48103.0,3753.0,Other,1938613.125,1,0,0,0,0,0,0,0,1,0,0,14.477483907200007
16,31026.33333333333,0.978351722730154,1.0,3,93079,36093,56986,91064.0,0.0,Other,1997181.5,1,0,0,0,0,0,0,0,1,0,0,14.507247995303029
22,22800.0,1.0,3.0,1,22800,0,22800,22800.0,0.0,Other,2222097.5,0,0,1,0,0,0,0,0,1,0,0,14.613962577632135
88,13323.666666666666,0.9052813289634986,1.0,3,39971,0,39971,36185.0,3142.0,Other,10960107.0,0,0,1,0,0,0,0,0,1,0,0,16.20977269345019
93,10731.0,1.2010996179293636,1.0,2,21462,0,21462,25778.0,200.0,Other,1114384.625,1,0,0,0,0,0,0,0,1,0,0,13.923813802046517
99,14036.0,0.8490666856654318,1.0,2,28072,0,28072,23835.0,0.0,Other,1362523.0,0,0,1,0,0,0,0,0,1,0,0,14.124849420043299
61,15945.0,0.9771088115396676,1.0,2,31890,0,31890,31160.0,0.0,Other,1858224.625,1,0,0,0,0,0,0,0,1,0,0,14.435132625321366
94,18870.0,1.031770005299417,1.0,2,37740,0,37740,38939.0,0.0,Other,3095882.0,0,1,0,0,0,0,0,0,1,0,0,14.945583722279993
89,8089.0,0.7997280257139325,1.0,4,32356,0,32356,25876.0,6480.0,Other,1857154.75,0,1,0,0,0,0,0,0,1,0,0,14.434556708654092
95,9878.666666666666,0.8468079362936969,1.0,3,29636,0,29636,25096.0,4540.0,Other,688641.8125,1,0,0,0,0,0,0,0,1,0,0,13.442478001203957
47,20895.0,0.5214166068437425,1.0,2,41790,0,41790,21790.0,20000.0,Other,2177075.0,1,0,0,0,0,0,0,0,1,0,0,14.593493250034523
108,8307.2,1.0,1.0,5,41536,0,41536,41536.0,0.0,Other,2735166.0,1,0,0,0,0,0,0,0,1,0,0,14.82170305230318
68,41521.0,0.6319934490980468,1.0,1,41521,13124,28397,26241.0,13124.0,Other,3343550.0,0,1,0,0,0,0,0,0,1,0,0,15.022543973836733
32,33334.0,1.499970000599988,1.0,1,33334,0,33334,50000.0,0.0,Other,6118300.5,0,1,0,0,0,0,0,0,1,0,0,15.62679508328945
67,22405.0,0.4909618388752511,0.0,1,22405,0,22405,11000.0,7500.0,Other,3498214.75,0,0,1,0,0,0,0,0,1,0,0,15.06776361076044
3,32590.0,1.0,1.0,1,32590,0,32590,32590.0,0.0,Other,1361794.25,0,1,0,0,0,0,0,0,1,0,0,14.124314423994372
92,22180.0,0.6311992786293958,1.0,1,22180,0,22180,14000.0,8180.0,Other,5089083.0,0,1,0,0,0,0,0,0,1,0,0,15.442608411624565
39,36070.0,1.846326587191572,0.0,1,36070,0,36070,66597.0,0.0,Other,1441665.375,1,0,0,0,0,0,0,0,1,0,0,14.181310207367847
53,10023.5,1.0,1.0,2,20047,0,20047,20047.0,0.0,Other,117438.3984,1,0,0,0,0,0,0,0,1,0,0,11.673677721219418
68,27247.0,0.5254523433772526,1.0,1,27247,0,27247,14317.0,7701.0,Other,2332996.5,0,0,1,0,0,0,0,0,1,0,0,14.662664479421338
40,19393.5,1.0,1.0,2,38787,0,38787,38787.0,0.0,Other,3204685.5,1,0,0,0,0,0,0,0,1,0,0,14.980124827639983
40,47105.0,0.9621059335527016,1.0,1,47105,0,47105,45320.0,0.0,Other,10234721.0,0,1,0,0,0,0,0,0,1,0,0,16.141296615008592
46,26400.0,0.7787878787878788,1.0,1,26400,0,26400,20560.0,7200.0,Other,452612.5,1,0,0,0,0,0,0,0,1,0,0,13.022793839399133
96,10323.666666666666,1.0,1.0,3,30971,0,30971,30971.0,0.0,Other,2823184.0,0,1,0,0,0,0,0,0,1,0,0,14.853376238209218
47,30730.0,1.0,1.0,1,30730,0,30730,30730.0,0.0,Other,3050455.25,1,0,0,0,0,0,0,0,1,0,0,14.930801727560036
20,17701.0,0.7292055062802478,0.0,3,53103,0,53103,38723.0,0.0,Other,4877959.0,1,0,0,0,0,0,0,0,1,0,0,15.40023765764238
52,46040.0,1.0005321459600347,1.0,2,92080,0,92080,92129.0,0.0,Other,5155090.5,1,0,0,0,0,0,0,0,1,0,0,15.45549542503319
55,20236.0,1.0,1.0,1,20236,0,20236,20236.0,0.0,Other,1965182.25,1,0,0,0,0,0,0,0,1,0,0,14.49109605593479
46,6389.25,1.0,1.0,4,25557,0,25557,25557.0,0.0,Other,2280352.5,1,0,0,0,0,0,0,0,1,0,0,14.639841032772216
58,13497.0,0.6017263095502704,1.0,2,26994,0,26994,16243.0,10751.0,Other,3076813.25,0,0,1,0,0,0,0,0,1,0,0,14.939405285241184
7,20909.0,0.9110909177865992,1.0,1,20909,0,20909,19050.0,0.0,Other,1208029.25,0,1,0,0,0,0,0,0,1,0,0,14.004501698554096
9,22500.0,1.0,1.0,2,45000,0,45000,45000.0,0.0,Other,5912066.0,0,1,0,0,0,0,0,0,1,0,0,15.592506074428231
75,12960.0,0.8962191358024691,1.0,2,25920,0,25920,23230.0,0.0,Other,1333432.125,1,0,0,0,0,0,0,0,1,0,0,14.1032674713654
52,12310.75,1.0617549702495783,1.0,4,49243,0,49243,52284.0,0.0,Other,8476183.0,1,0,0,0,0,0,0,0,1,0,0,15.9527709064877
104,6803.666666666667,1.0,0.0,3,20411,0,20411,20411.0,0.0,Other,2014475.875,0,0,1,0,0,0,0,0,1,0,0,14.515870104272397
28,9156.0,1.0,1.0,5,45780,11400,34380,45780.0,4500.0,Other,10834087.0,0,1,0,0,0,0,0,0,1,0,0,16.198208017744065
55,26000.0,1.917192307692308,1.0,1,26000,0,26000,49847.0,0.0,Other,5277482.5,1,0,0,0,0,0,0,0,1,0,0,15.478959932219384
54,155795.0,1.0,1.0,1,155795,0,155795,155795.0,0.0,Other,17673018.0,1,0,0,0,0,0,0,0,1,0,0,16.687549684257647
14,21018.0,1.0,1.0,1,21018,0,21018,21018.0,0.0,Other,1761137.5,1,0,0,0,0,0,0,0,1,0,0,14.381471032880885
18,30533.0,0.9377067435234008,1.0,1,30533,0,30533,28631.0,0.0,Other,5903015.0,0,1,0,0,0,0,0,0,1,0,0,15.590973964705347
55,16985.5,1.471843631332607,1.0,2,33971,0,33971,50000.0,0.0,Other,17686444.0,0,1,0,0,0,0,0,0,1,0,0,16.68830908494569
24,20300.0,0.812807881773399,1.0,2,40600,0,40600,33000.0,0.0,Other,2485521.0,1,0,0,0,0,0,0,0,1,0,0,14.725993255815451
50,49680.0,1.0,1.0,1,49680,0,49680,49680.0,0.0,Other,2844685.0,0,1,0,0,0,0,0,0,1,0,0,14.860963250382913
54,36314.0,1.0,1.0,1,36314,0,36314,36314.0,0.0,Other,1832808.75,1,0,0,0,0,0,0,0,1,0,0,14.42136072983665
100,12960.0,0.458641975308642,1.0,2,25920,0,25920,11888.0,4329.0,Other,1257774.625,1,0,0,0,0,0,0,0,1,0,0,14.044855341829189
116,16586.666666666668,0.4826969453376206,1.0,3,49760,0,49760,24019.0,0.0,Other,44293.5,1,0,0,0,0,0,0,0,1,0,0,10.698615794826672
74,11375.0,0.4982197802197802,1.0,4,45500,0,45500,22669.0,10455.0,Other,3778355.0,1,0,0,0,0,0,0,0,1,0,0,15.144799552355439
86,11355.0,1.0,0.0,2,22710,0,22710,22710.0,0.0,Other,287763.5,1,0,0,0,0,0,0,0,1,0,0,12.569897716278925
17,42875.0,0.7580174927113703,1.0,2,85750,65640,20110,65000.0,20000.0,Other,2045592.0,0,0,1,0,0,0,0,0,1,0,0,14.531198280974378
89,10397.0,0.9648616588118368,1.0,3,31191,0,31191,30095.0,1096.0,Other,5876439.0,0,1,0,0,0,0,0,0,1,0,0,15.586461694343814
69,37377.0,0.8374936458249725,1.0,1,37377,0,37377,31303.0,3468.0,Other,3040978.0,0,0,1,0,0,0,0,0,1,0,0,14.927690061012507
54,11182.0,1.0,1.0,2,22364,0,22364,22364.0,0.0,Other,1467029.75,0,0,1,0,0,0,0,0,1,0,0,14.198751018050631
66,26660.0,1.0,1.0,1,26660,0,26660,26660.0,0.0,Other,2241280.5,1,0,0,0,0,0,0,0,1,0,0,14.622558358459713
37,30610.0,0.761842535119242,1.0,1,30610,0,30610,23320.0,7290.0,Other,4294550.0,0,1,0,0,0,0,0,0,1,0,0,15.272857567772808
35,20971.0,1.1197844642601689,1.0,1,20971,0,20971,23483.0,10360.0,Other,729397.1875,1,0,0,0,0,0,0,0,1,0,0,13.499975072434518
55,32000.0,0.93375,1.0,1,32000,0,32000,29880.0,4700.0,Other,1331122.125,0,1,0,0,0,0,0,0,1,0,0,14.101533598733727
12,30576.0,0.4905808477237048,1.0,1,30576,15576,15000,15000.0,3100.0,Other,1533245.75,1,0,0,0,0,0,0,0,1,0,0,14.242898103805567
92,10764.0,1.0,1.0,2,21528,0,21528,21528.0,0.0,Other,306911.0938,1,0,0,0,0,0,0,0,1,0,0,12.634316646152696
88,15000.0,0.8609333333333333,1.0,2,30000,0,30000,25828.0,0.0,Other,1094940.75,1,0,0,0,0,0,0,0,1,0,0,13.906211723470731
74,15043.5,1.0155216538704424,1.0,2,30087,0,30087,30554.0,0.0,Other,5274642.0,1,0,0,0,0,0,0,0,1,0,0,15.478421557311044
51,23169.0,0.4402434287194096,1.0,1,23169,0,23169,10200.0,0.0,Other,222255.9063,1,0,0,0,0,0,0,0,1,0,0,12.311589227359041
116,15250.0,0.9366120218579236,1.0,3,45750,4914,40836,42850.0,2900.0,Other,7240274.0,0,0,1,0,0,0,0,0,1,0,0,15.79516974706596
20,14629.0,1.0934103493061726,0.0,2,29258,0,29258,31991.0,2648.0,Other,8086943.5,0,0,1,0,0,0,0,0,1,0,0,15.90576152918808
59,10147.0,0.8869616635458756,1.0,2,20294,0,20294,18000.0,2294.0,Other,1735995.75,0,0,1,0,0,0,0,0,1,0,0,14.367092302080865
84,33087.0,1.6252908997491462,1.0,1,33087,0,33087,53776.0,0.0,Other,3548858.25,0,1,0,0,0,0,0,0,1,0,0,15.082136771783302
11,30498.0,1.0,2.0,1,30498,0,30498,30498.0,0.0,Other,2436063.0,0,1,0,0,0,0,0,0,1,0,0,14.705894180044803
53,23260.0,0.5621238177128117,1.0,1,23260,0,23260,13075.0,10185.0,Other,1612105.75,0,1,0,0,0,0,0,0,1,0,0,14.293052421940493
96,13572.0,1.0,1.0,2,27144,0,27144,27144.0,0.0,Other,1012024.313,0,1,0,0,0,0,0,0,1,0,0,13.827464141362581
46,23166.0,1.0,5.0,1,23166,0,23166,23166.0,0.0,Other,3475804.25,0,0,1,0,0,0,0,0,1,0,0,15.061336736755269
11,57952.0,1.0,5.0,1,57952,0,57952,57952.0,0.0,Other,3091387.5,0,1,0,0,0,0,0,0,1,0,0,14.944130900696024
45,26232.0,0.6961726136017078,1.0,1,26232,0,26232,18262.0,7970.0,Other,3094090.0,0,0,1,0,0,0,0,0,1,0,0,14.945004721447336
27,69453.5,1.004679389807569,5.0,2,138907,0,138907,139557.0,0.0,Other,7837692.5,1,0,0,0,0,0,0,0,1,0,0,15.874455152613761
65,47699.0,0.9853456047296588,1.0,1,47699,0,47699,47000.0,0.0,Other,14524386.0,0,1,0,0,0,0,0,0,1,0,0,16.491339656713567
95,20511.0,1.0,1.0,2,41022,0,41022,41022.0,0.0,Other,3787648.25,1,0,0,0,0,0,0,0,1,0,0,15.147256133963962
50,14054.5,1.0,1.0,2,28109,0,28109,28109.0,0.0,Other,3612526.75,1,0,0,0,0,0,0,0,1,0,0,15.09991829303422
47,30160.0,0.9993037135278514,1.0,1,30160,0,30160,30139.0,0.0,Other,1045838.5,0,0,1,0,0,0,0,0,1,0,0,13.860330470151025
19,40189.0,0.705342257831745,1.0,1,40189,0,40189,28347.0,9113.0,Other,1509292.0,1,0,0,0,0,0,0,0,1,0,0,14.22715188722515
104,11658.666666666666,1.0,1.0,3,34976,0,34976,34976.0,0.0,Other,873711.125,1,0,0,0,0,0,0,0,1,0,0,13.680506223951136
99,49066.0,0.998654873028166,1.0,1,49066,0,49066,49000.0,0.0,Other,3835202.0,0,0,1,0,0,0,0,0,1,0,0,15.159732924889736
24,15945.333333333334,0.9059285893469352,1.0,3,47836,7572,40264,43336.0,4500.0,Other,3540225.75,0,1,0,0,0,0,0,0,1,0,0,15.079701336730924
56,24109.0,1.0,1.0,1,24109,0,24109,24109.0,0.0,Other,4747403.5,1,0,0,0,0,0,0,0,1,0,0,15.373108605615805
22,27085.0,1.0,1.0,2,54170,0,54170,54170.0,0.0,Other,5804784.5,0,1,0,0,0,0,0,0,1,0,0,15.574193221527034
96,5150.0,1.0,1.0,4,20600,0,20600,20600.0,0.0,Other,270838.5,0,0,1,0,0,0,0,0,1,0,0,12.509281673489474
44,31365.0,1.0,1.0,1,31365,0,31365,31365.0,0.0,Other,652991.6875,1,0,0,0,0,0,0,0,1,0,0,13.3893212098804
106,32100.0,1.0,1.0,1,32100,0,32100,32100.0,0.0,Other,758008.875,0,1,0,0,0,0,0,0,1,0,0,13.538451692244134
42,20819.0,1.0,1.0,1,20819,0,20819,20819.0,0.0,Other,1694930.375,0,1,0,0,0,0,0,0,1,0,0,14.343152811251414
64,25460.0,0.3229772191673213,1.0,1,25460,0,25460,8223.0,0.0,Other,834711.875,1,0,0,0,0,0,0,0,1,0,0,13.634843082423355
56,27933.0,1.0,1.0,1,27933,0,27933,27933.0,0.0,Other,6129780.0,1,0,0,0,0,0,0,0,1,0,0,15.628669581336197
7,36400.0,0.5879120879120879,1.0,1,36400,0,36400,21400.0,15000.0,Other,1567746.75,0,1,0,0,0,0,0,0,1,0,0,14.265150593226435
96,31332.0,1.0,1.0,1,31332,0,31332,31332.0,0.0,Other,3573328.25,1,0,0,0,0,0,0,0,1,0,0,15.089008282214287
43,11270.5,1.0,1.0,4,45082,0,45082,45082.0,0.0,Other,4262316.5,1,0,0,0,0,0,0,0,1,0,0,15.265323584408044
7,11705.0,1.0,1.0,3,35115,0,35115,35115.0,0.0,Other,1922953.25,1,0,0,0,0,0,0,0,1,0,0,14.46937323333627
30,33392.0,1.0,1.0,1,33392,0,33392,33392.0,0.0,Other,2786648.75,1,0,0,0,0,0,0,0,1,0,0,14.840350625800186
107,11193.75,1.0,1.0,4,44775,0,44775,44775.0,0.0,Other,950695.625,0,1,0,0,0,0,0,0,1,0,0,13.764950284325042
100,27760.0,0.7101945244956772,2.0,1,27760,0,27760,19715.0,12000.0,Other,2833624.5,0,0,1,0,0,0,0,0,1,0,0,14.857067545123234
79,20975.0,0.6266507747318236,1.0,1,20975,0,20975,13144.0,6600.0,Other,347437.6875,1,0,0,0,0,0,0,0,1,0,0,12.758343489570898
98,26075.0,1.0,1.0,1,26075,0,26075,26075.0,0.0,Other,1608508.75,1,0,0,0,0,0,0,0,1,0,0,14.290818687190873
14,14265.5,0.992008692299604,1.0,2,28531,0,28531,28303.0,1100.0,Other,3494929.5,0,1,0,0,0,0,0,0,1,0,0,15.066824047901541
41,13613.5,1.0674697910162707,0.0,2,27227,0,27227,29064.0,8508.0,Other,8054334.0,0,0,1,0,0,0,0,0,1,0,0,15.901721013767407
81,10373.5,0.569479924808406,1.0,2,20747,0,20747,11815.0,5120.0,Other,1001964.0,1,0,0,0,0,0,0,0,1,0,0,13.817473629877155
106,9230.0,0.8926327193932828,1.0,3,27690,0,27690,24717.0,0.0,Other,16808.90039,1,0,0,0,0,0,0,0,1,0,0,9.729723300745604
7,42355.0,0.6666666666666666,1.0,3,127065,84710,42355,84710.0,42355.0,Other,3245111.5,1,0,0,0,0,0,0,0,1,0,0,14.99266057624049
54,12046.666666666666,0.9610680686220254,1.0,3,36140,0,36140,34733.0,0.0,Other,4653535.0,1,0,0,0,0,0,0,0,1,0,0,15.353137918690582
25,23981.5,0.6179763567750141,1.0,2,47963,21384,26579,29640.0,6000.0,Other,8163413.0,0,0,1,0,0,0,0,0,1,0,0,15.915173021795738
56,25406.0,1.0,1.0,1,25406,0,25406,25406.0,0.0,Other,2442220.0,1,0,0,0,0,0,0,0,1,0,0,14.708418429148447
95,13150.0,1.0,1.0,2,26300,0,26300,26300.0,0.0,Other,3537841.5,0,1,0,0,0,0,0,0,1,0,0,15.079027636034883
70,20332.0,1.0,1.0,1,20332,0,20332,20332.0,0.0,Other,392683.6875,0,1,0,0,0,0,0,0,1,0,0,12.880762246935983
116,7400.0,1.0,1.0,3,22200,0,22200,22200.0,0.0,Other,188745.7031,0,0,1,0,0,0,0,0,1,0,0,12.148161199938853
90,30790.0,0.5891523221825268,1.0,2,61580,27000,34580,36280.0,23154.0,Other,4199443.0,1,0,0,0,0,0,0,0,1,0,0,15.250462693538084
106,10700.0,0.6666666666666666,1.0,3,32100,0,32100,21400.0,10700.0,Other,108200.3984,0,0,1,0,0,0,0,0,1,0,0,11.591749569525419
54,14293.0,0.9452879031693836,1.0,2,28586,0,28586,27022.0,0.0,Other,5078204.0,1,0,0,0,0,0,0,0,1,0,0,15.440468410656402
89,22622.0,1.0167093979312174,1.0,1,22622,0,22622,23000.0,0.0,Other,774075.6875,0,1,0,0,0,0,0,0,1,0,0,13.559426227121183
55,7653.333333333333,1.0,1.0,3,22960,0,22960,22960.0,0.0,Other,2266983.0,0,0,1,0,0,0,0,0,1,0,0,14.63396087167914
57,25753.0,1.0,1.0,1,25753,0,25753,25753.0,0.0,Other,1378130.25,0,0,1,0,0,0,0,0,1,0,0,14.136238972754457
66,36000.0,0.9444444444444444,1.0,1,36000,0,36000,34000.0,1400.0,Other,3646053.75,1,0,0,0,0,0,0,0,1,0,0,15.10915625056439
62,23280.0,1.0,1.0,2,46560,0,46560,46560.0,0.0,Other,690557.6875,1,0,0,0,0,0,0,0,1,0,0,13.445256240978674
36,10136.0,0.8221520652459879,1.0,3,30408,0,30408,25000.0,5408.0,Other,1440554.25,1,0,0,0,0,0,0,0,1,0,0,14.180539187509135
70,15680.0,1.020408163265306,1.0,2,31360,0,31360,32000.0,0.0,Other,1725108.25,1,0,0,0,0,0,0,0,1,0,0,14.36080093977546
104,12883.5,0.6766018550859627,1.0,2,25767,0,25767,17434.0,0.0,Other,1581352.75,1,0,0,0,0,0,0,0,1,0,0,14.273791841953773
116,21420.0,0.4864612511671335,1.0,1,21420,0,21420,10420.0,5000.0,Other,810636.875,1,0,0,0,0,0,0,0,1,0,0,13.605576716733191
12,10537.5,0.8576512455516014,1.0,2,21075,0,21075,18075.0,3000.0,Other,1581036.75,0,1,0,0,0,0,0,0,1,0,0,14.273591993199403
112,4970.0,1.0,1.0,6,29820,0,29820,29820.0,0.0,Other,1601955.625,1,0,0,0,0,0,0,0,1,0,0,14.286736330713307
108,8621.333333333334,0.5167027528611197,1.0,3,25864,0,25864,13364.0,8420.0,Other,1028277.313,0,1,0,0,0,0,0,0,1,0,0,13.843396420846092
92,6895.333333333333,1.0,1.0,3,20686,0,20686,20686.0,0.0,Other,1207504.0,0,0,1,0,0,0,0,0,1,0,0,14.00406680528704
103,6997.333333333333,1.171875,1.0,3,20992,0,20992,24600.0,4625.0,Other,2473302.0,0,0,1,0,0,0,0,0,1,0,0,14.721065062249306
66,14708.5,0.6285141244858415,1.0,2,29417,0,29417,18489.0,8946.0,Other,1631479.125,0,1,0,0,0,0,0,0,1,0,0,14.304998212900244
104,11236.0,1.0,1.0,3,33708,0,33708,33708.0,0.0,Other,786324.0,1,0,0,0,0,0,0,0,1,0,0,13.575125471954651
68,23618.5,1.008976014564854,1.0,2,47237,0,47237,47661.0,0.0,Other,5981430.0,1,0,0,0,0,0,0,0,1,0,0,15.60417039495856
60,18385.5,0.9479209159391913,1.0,2,36771,0,36771,34856.0,0.0,Other,5447076.5,1,0,0,0,0,0,0,0,1,0,0,15.510589784280016
68,15360.0,0.9153645833333334,1.0,2,30720,0,30720,28120.0,1600.0,Other,1683064.25,0,0,1,0,0,0,0,0,1,0,0,14.33612724247488
25,11358.0,1.0,1.0,3,34074,0,34074,34074.0,0.0,Other,8521989.0,0,1,0,0,0,0,0,0,1,0,0,15.95816043960784
12,27376.0,0.4677819988310929,1.0,1,27376,14570,12806,12806.0,0.0,Other,1082920.125,1,0,0,0,0,0,0,0,1,0,0,13.895172693229318
105,8400.0,1.0,1.0,3,25200,0,25200,25200.0,0.0,Other,1242666.25,0,0,1,0,0,0,0,0,1,0,0,14.03277063554
109,11160.0,1.0,1.0,2,22320,0,22320,22320.0,0.0,Other,209644.9063,1,0,0,0,0,0,0,0,1,0,0,12.25317522605482
41,19439.5,1.0,5.0,2,38879,11328,27551,38879.0,0.0,Other,3371659.75,1,0,0,0,0,0,0,0,1,0,0,15.030915985094758
92,10800.0,1.5083333333333333,1.0,2,21600,0,21600,32580.0,9650.0,Other,1623657.0,1,0,0,0,0,0,0,0,1,0,0,14.300192186393328
87,9302.666666666666,0.7842195786154508,1.0,3,27908,0,27908,21886.0,0.0,Other,2028125.625,0,1,0,0,0,0,0,0,1,0,0,14.522623080106937
109,7200.0,1.0,1.0,5,36000,0,36000,36000.0,0.0,Other,1111293.75,0,0,1,0,0,0,0,0,1,0,0,13.921036334965692
51,24697.0,0.6195084423209297,1.0,1,24697,0,24697,15300.0,4717.0,Other,1295685.75,1,0,0,0,0,0,0,0,1,0,0,14.074551421432023
25,45000.0,1.0,1.0,1,45000,0,45000,45000.0,0.0,Other,3505497.0,0,0,1,0,0,0,0,0,1,0,0,15.069843151096975
17,55616.333333333336,1.2972897649970931,1.0,6,333698,0,333698,432903.0,333698.0,Other,13730204.0,1,0,0,0,0,0,0,0,1,0,0,16.43510870844114
110,19606.0,1.0,1.0,2,39212,0,39212,39212.0,0.0,Other,72370.39844,1,0,0,0,0,0,0,0,1,0,0,11.189566451150057
48,21400.0,0.5484579439252336,0.0,1,21400,0,21400,11737.0,9003.0,Other,5170809.5,0,1,0,0,0,0,0,0,1,0,0,15.458540004023426
4,68569.0,1.0106753780863071,2.0,2,137138,0,137138,138602.0,0.0,Other,5475367.0,1,0,0,0,0,0,0,0,1,0,0,15.51577004601991
29,24393.83333333333,1.0,1.0,6,146363,0,146363,146363.0,0.0,Other,11730555.0,0,1,0,0,0,0,0,0,1,0,0,16.277707619335818
54,29000.0,0.8655172413793103,0.0,1,29000,0,29000,25100.0,0.0,Other,2429214.0,1,0,0,0,0,0,0,0,1,0,0,14.70307871785888
2,28494.0,0.4302660209166842,1.0,2,56988,0,56988,24520.0,0.0,Other,544172.375,0,1,0,0,0,0,0,0,1,0,0,13.207023179106852
6,22081.0,1.0,1.0,2,44162,0,44162,44162.0,15761.0,Other,1546484.875,1,0,0,0,0,0,0,0,1,0,0,14.25149573753823
3,53775.0,0.6575732217573221,1.0,1,53775,0,53775,35361.0,12689.0,Other,12095818.0,0,0,1,0,0,0,0,0,1,0,0,16.308370413665155
2,20993.0,0.9995236507407232,1.0,1,20993,0,20993,20983.0,0.0,Other,923812.8125,1,0,0,0,0,0,0,0,1,0,0,13.736265828696265
7,,1.0,1.0,0,40265,0,40265,40265.0,0.0,Other,2159170.25,1,0,0,0,0,0,0,0,1,0,0,14.585235025480575
2,11216.0,2.4845458868283403,1.0,3,33648,0,33648,83600.0,39000.0,Other,1399581.625,1,0,0,0,0,0,0,0,1,0,0,14.151684625137396
1,54018.0,1.87132992706135,1.0,2,108036,0,108036,202171.0,108036.0,Other,4991893.5,1,0,0,0,0,0,0,0,1,0,0,15.423326054993975
3,72000.0,1.0,1.0,1,72000,0,72000,72000.0,0.0,Other,2925780.0,1,0,0,0,0,0,0,0,1,0,0,14.889072011554665
3,11685.0,1.0,1.0,1,11685,0,11685,11685.0,0.0,Other,851053.8125,0,1,0,0,0,0,0,0,1,0,0,13.654231814999521
6,11968.0,1.0,1.0,1,11968,0,11968,11968.0,0.0,Other,783423.0,0,1,0,0,0,0,0,0,1,0,0,13.571429335435184
67,11285.0,1.0,1.0,1,11285,0,11285,11285.0,0.0,Other,645665.375,1,0,0,0,0,0,0,0,1,0,0,13.378038201991442
105,16795.0,0.5168204822863948,1.0,1,16795,0,16795,8680.0,7014.0,Other,936616.5,0,1,0,0,0,0,0,0,1,0,0,13.75003026016091
44,12769.0,0.8545696608974861,1.0,1,12769,0,12769,10912.0,1670.0,Other,5117308.5,0,0,1,0,0,0,0,0,1,0,0,15.448139370617085
104,23445.0,1.0,1.0,1,23445,0,23445,23445.0,0.0,Other,5976246.0,0,0,1,0,0,0,0,0,1,0,0,15.603303336935292
34,18261.0,1.0,1.0,1,18261,0,18261,18261.0,0.0,Other,932082.125,1,0,0,0,0,0,0,0,1,0,0,13.745177279604707
12,16000.0,1.0,1.0,1,16000,0,16000,16000.0,0.0,Other,950276.1875,0,1,0,0,0,0,0,0,1,0,0,13.764508997334081
42,13157.0,0.5763471916090294,1.0,1,13157,0,13157,7583.0,5574.0,Other,5765898.0,0,0,1,0,0,0,0,0,1,0,0,15.567471640551176
64,28386.0,1.0,1.0,2,56772,0,56772,56772.0,0.0,Public / Institutional,2439484.75,0,0,1,0,0,0,0,0,0,1,0,14.707297816860034
59,11110.0,1.0,1.0,2,22220,0,22220,22220.0,0.0,Public / Institutional,778355.8125,0,0,1,0,0,0,0,0,0,1,0,13.564940325914932
94,10511.0,1.0,1.0,2,21022,0,21022,21022.0,0.0,Public / Institutional,945245.625,0,0,1,0,0,0,0,0,0,1,0,13.759201151262806
102,16794.5,1.0,1.0,2,33589,0,33589,33589.0,0.0,Public / Institutional,509836.1875,0,0,1,0,0,0,0,0,0,1,0,13.141846713536431
68,10460.0,1.0,1.0,2,20920,0,20920,20920.0,0.0,Public / Institutional,1042108.5,0,0,1,0,0,0,0,0,0,1,0,13.856757582146624
90,11064.0,1.0,1.0,2,22128,0,22128,22128.0,0.0,Public / Institutional,608359.6875,0,0,1,0,0,0,0,0,0,1,0,13.318523221073114
67,10682.0,0.7191537165324845,1.0,2,21364,0,21364,15364.0,6000.0,Public / Institutional,965651.125,0,0,1,0,0,0,0,0,0,1,0,13.7805589292886
88,22995.5,1.0,1.0,2,45991,0,45991,45991.0,0.0,Public / Institutional,1145535.75,0,1,0,0,0,0,0,0,0,1,0,13.951383862421304
106,11965.5,1.0,1.0,2,23931,0,23931,23931.0,0.0,Public / Institutional,496477.3125,0,0,1,0,0,0,0,0,0,1,0,13.115295080747975
68,10696.5,1.0,1.0,2,21393,0,21393,21393.0,0.0,Public / Institutional,845961.375,0,0,1,0,0,0,0,0,0,1,0,13.64823016360409
44,26366.0,1.0007585526814835,1.0,1,26366,0,26366,26386.0,0.0,Public / Institutional,888031.875,0,0,1,0,0,0,0,0,0,1,0,13.696764042685428
51,10866.0,1.0,1.0,2,21732,0,21732,21732.0,0.0,Public / Institutional,860364.1875,0,1,0,0,0,0,0,0,0,1,0,13.66511221472498
16,15693.0,0.9558401835213152,1.0,2,31386,0,31386,30000.0,0.0,Public / Institutional,1128179.125,1,0,0,0,0,0,0,0,0,1,0,13.936116383575492
